"OBJECTID","IRIS","X","Y","NUM","LET","TYPE_VOIE","LIBELLE_VOIE","SITUATION","CODE_ACTIVITE","LIBELLE_ACTIVITE","LIBELLE_REGROUPEMENT_8_POSTES","BIO","SURFACE","CC_ID","CC_NOM","CC_NIV","ORDRE","ARRONDISSEMENT","QUARTIER","REGROUPEMENT_8_POSTES"
19106,751083006,649472.870945554,6.86391993389671e6,3,"","RUE","COURCELLES","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",21828,8,30,5
19113,751083210,649319.7925,6.8641496215e6,32,"","RUE","COURCELLES","angle de deux rues","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",23932,8,32,5
19120,751083002,649263.300603185,6.86419861523744e6,41,"","RUE","COURCELLES","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",21355,8,30,5
19124,751083002,649144.675799838,6.86436028583895e6,57,"","RUE","COURCELLES","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",88985,8,30,5
19125,751083210,649175.6236,6.8643569209e6,60,"","RUE","COURCELLES","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",24000,8,32,5
19127,751083002,649098.5183,6.8643950176e6,63,"","RUE","COURCELLES","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",21297,8,30,5
19173,751176604,648855.6669,6.8646471047e6,102,"","RUE","COURCELLES","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",64815,17,66,5
19183,751176605,648825.2683,6.8646937398e6,110,"","RUE","COURCELLES","angle de deux rues","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",64775,17,66,5
19187,751176607,648634.172005946,6.8649473790869e6,111,"B","RUE","COURCELLES","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",65133,17,66,5
19203,751176607,648583.726769806,6.86502492525783e6,121,"","RUE","COURCELLES","angle de deux rues","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",65142,17,66,5
19245,751176608,648523.6632,6.8651577269e6,182,"","RUE","COURCELLES","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",64999,17,66,5
19250,751176613,648432.709022605,6.86529763330831e6,190,"","RUE","COURCELLES","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",65340,17,66,5
19252,751176614,648281.055869806,6.86547256295783e6,191,"","RUE","COURCELLES","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",65278,17,66,5
19278,751207708,654699.7944,6.863486171e6,21,"","RUE","COURONNES","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",79233,20,77,5
19283,751207707,654723.9048,6.8634813477e6,36,"","RUE","COURONNES","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",78606,20,77,5
19284,751207707,654720.337609689,6.86347953796154e6,36,"","RUE","COURONNES","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",78607,20,77,5
19291,751207707,654754.040179788,6.86349577902194e6,42,"B","RUE","COURONNES","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",78612,20,77,5
19303,751207704,655133.852582994,6.86357518211667e6,98,"","RUE","COURONNES","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",87949,20,77,5
19305,751207704,655200.4905,6.8637465776e6,101,"","RUE","COURONNES","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",78748,20,77,5
19321,751010201,652142.2868,6.8623649141e6,1,"","RUE","COURTALON","angle de deux rues","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",378,1,2,5
19322,751010201,652124.2422,6.8623768387e6,8,"","RUE","COURTALON","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",82765,1,2,5
19326,751124510,656744.749446102,6.86060613530503e6,2,"","AV","COURTELINE","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",41633,12,45,5
19354,751186902,651145.86572975,6.86514306536179e6,10,"","RUE","COUSTOU","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",87001,18,69,5
19357,751041304,652355.260988055,6.86213619516007e6,2,"","RUE","COUTELLERIE","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",9901,4,13,5
19358,751041304,652329.4661,6.8621299101e6,4,"","RUE","COUTELLERIE","sur rue","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",9902,4,13,5
19364,751031104,653214.8073,6.8624249113e6,14,"","RUE","COUTURES SAINT GERVAIS","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",90732,3,11,5
19389,751134905,652627.9775,6.8594419093e6,20,"","RUE","COYPEL","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",45543,13,49,5
19390,751186907,650799.2401,6.8658028321e6,2,"","RUE","COYSEVOX","angle de deux rues","CH102","Restaurant antillais","Restauration","","moins de 300 m²","","","",69253,18,69,5
19406,751114201,654635.2646751,6.86309751155976e6,3,"","RUE","CRESPIN DU GAST","sur rue","CH107","Restaurant central et sud américain","Restauration","","moins de 300 m²","","","",36769,11,42,5
19414,751114201,654660.638484729,6.86304311415831e6,11,"","RUE","CRESPIN DU GAST","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",36776,11,42,5
19417,751114214,654687.6486,6.8629714534e6,20,"","RUE","CRESPIN DU GAST","angle de deux rues","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",36755,11,42,5
19423,751041501,653425.7664,6.861143728e6,4,"","RUE","CRILLON","sur rue","CH101","Restaurant traditionnel français","Restauration","","moins de 300 m²","","","",11176,4,15,5
19424,751041501,653414.461,6.8611542339e6,5,"","RUE","CRILLON","angle de deux rues","CH109","Autre restaurant du monde","Restauration","","moins de 300 m²","","","",83001,4,15,5
19449,751197615,654905.2799,6.864985039e6,81,"","RUE","CRIMEE","angle de deux rues","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",77683,19,76,5
19485,751197524,654736.492474892,6.86523571824306e6,120,"","RUE","CRIMEE","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",76757,19,75,5
19500,751197312,654658.8724,6.8653402243e6,134,"","RUE","CRIMEE","angle de deux rues","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",76182,19,73,5
19504,751197312,654636.5747,6.8653702116e6,136,"","RUE","CRIMEE","sur rue","CH108","Restaurant indien, pakistanais et Moyen Orient","Restauration","","moins de 300 m²","","","",76190,19,73,5
19508,751197304,654603.3639,6.8653916709e6,141,"","RUE","CRIMEE","sur rue","CH105","Restaurant africain","Restauration","","moins de 300 m²","","","",75857,19,73,5
19522,751197304,654547.6865,6.8654666502e6,151,"","RUE","CRIMEE","sur rue","CH302","Restauration rapide debout","Restauration","","moins de 300 m²","","","",75861,19,73,5
19524,751197304,654537.549825136,6.86548027210169e6,153,"","RUE","CRIMEE","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",75863,19,73,5
19529,751197388,654472.6416,6.865564539e6,159,"","RUE","CRIMEE","sur rue","CH201","Brasserie - Restauration continue sans tabac","Restauration","","moins de 300 m²","","","",95129,19,73,5
19540,751197314,654357.647927293,6.86574607891536e6,174,"","RUE","CRIMEE","angle de deux rues","CH108","Restaurant indien, pakistanais et Moyen Orient","Restauration","","moins de 300 m²","","","",75751,19,73,5
19541,751197311,654355.0437,6.8657258335e6,175,"","RUE","CRIMEE","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",75730,19,73,5
19542,751197314,654344.8869,6.8657631727e6,176,"","RUE","CRIMEE","angle de deux rues","CH103","Restaurant asiatique","Restauration","","moins de 300 m²","","","",75762,19,73,5
19557,751197315,654281.4368,6.8658521418e6,186,"","RUE","CRIMEE","sur rue","CH106","Restaurant européen","Restauration","","moins de 300 m²","","","",75483,19,73,5
19558,751197315,654283.79189327,6.8658489086072e6,186,"","RUE","CRIMEE","sur rue","CH303","Restauration rapide assise","Restauration","","moins de 300 m²","","","",75484,19,73,5
