"X","Y","OBJECTID","c_ord","arro","qua","xbis","ybis","num","let","typ_voie","lib_voie","seq","sit","type","codact","ens","bio","surf","cc_id","cc_niv","niv47","niv18","niv8","niv2"
652325.9789,6.8658236967e6,32046,73401,18,70,652325.9789,6.8658236967e6,88,"","BD","BARBES",1,"A","C","CH303","CHEZ L'AMI",0,1,0,"",11103,111,5,1
652765.615699999,6.8652168991e6,32053,74220,18,71,652765.6157,6.8652168991e6,4,"","RUE","AFFRE",1,"R","C","CH104","SOI 18",0,1,0,"",11101,111,5,1
652981.676200002,6.866603133e6,32058,74646,18,71,652981.6762,6.866603133e6,89,"","RUE","CHAPELLE",1,"R","C","CH202","LE CELTIC",0,1,0,"",11102,111,5,1
654386.834700003,6.8655690064e6,32065,75727,19,73,654386.8347,6.8655690064e6,77,"","QU","SEINE",1,"A","C","CH103","PARADIS DU SUSHI",0,1,0,"",11101,111,5,1
654064.3473,6.8649938707e6,32071,76044,19,73,654064.3473,6.8649938707e6,17,"","RUE","LALLY TOLLENDAL",1,"R","C","CH105","FINFINNEE",0,1,0,"",11101,111,5,1
655470.522100002,6.8651661586e6,32085,77100,19,75,655470.5221,6.8651661586e6,68,"B","RUE","MANIN",1,"R","C","CH103","SHINZZO",0,1,0,"",11101,111,5,1
655304.115599997,6.8646110002e6,32086,77179,19,75,655304.1156,6.8646110002e6,2,"","RUE","MOUZAIA",1,"A","C","CH202","ANTENNE 19",0,1,0,"",11102,111,5,1
655315.982600003,6.8641169633e6,32088,77216,19,75,655315.9826,6.8641169633e6,155,"","RUE","BELLEVILLE",1,"R","C","CH302","O'SNACK",0,1,0,"",11103,111,5,1
654648.178199999,6.8652340722e6,32094,77735,19,76,654644.71689435,6.86523206736504e6,112,"","RUE","MEAUX",2,"R","C","CH403","LE MORLAIX",0,1,0,"",11104,111,5,1
655288.082699999,6.8638609446e6,32110,79116,20,77,655288.0827,6.8638609446e6,330,"","RUE","PYRENEES",1,"R","C","CH105","AFRIK’N’FUSION",0,1,0,"",11101,111,5,1
656287.859999999,6.8627993465e6,32115,79829,20,78,656287.86,6.8627993465e6,32,"","RUE","PELLEPORT",1,"R","C","CH103","SUSHI KING",0,1,0,"",11101,111,5,1
656101.419399999,6.8629052481e6,32116,79937,20,79,656101.4194,6.8629052481e6,20,"","RUE","BELGRAND",1,"A","C","CH201","ROYAL",0,1,0,"",11102,111,5,1
655780.348499998,6.86279742e6,32119,80321,20,79,655780.3485,6.86279742e6,1,"","AV","PERE LACHAISE",1,"R","C","CH303","PILOS",0,1,0,"",11103,111,5,1
655304.972199999,6.8633753974e6,32121,80443,20,79,655301.22477831,6.86337399853235e6,80,"","RUE","MENILMONTANT",2,"R","C","CH108","LE MEZZLE DU CHEF",0,1,0,"",11101,111,5,1
655605.555100001,6.8620224159e6,32124,80657,20,79,655605.5551,6.8620224159e6,3,"","RUE","BAGNOLET",1,"R","C","CH402","*** NON RENSEIGNE ***",0,1,0,"",11104,111,5,1
655095.080700003,6.8627086569e6,32125,80711,20,79,655095.0807,6.8627086569e6,32,"","BD","MENILMONTANT",1,"A","C","CH201","CAFE LA FACTORIE",0,1,0,"",11102,111,5,1
655257.6162,6.8622320986e6,32127,80743,20,79,655260.53637202,6.86223483220483e6,1,"","RUE","PIERRE BAYLE",2,"R","C","CH403","LA CANTINA",0,1,0,"",11104,111,5,1
655150.062200002,6.8627749694e6,32128,80785,20,79,655144.76123961,6.86276897775423e6,4,"","RUE","AMANDIERS",3,"R","C","CH104","MADALAYA",0,1,0,"",11101,111,5,1
654897.348300003,6.8629786261e6,32129,80871,20,79,654897.3483,6.8629786261e6,102,"","BD","MENILMONTANT",1,"A","C","CH403","STAND'ART CAFE",0,1,0,"",11104,111,5,1
655736.715000004,6.8617089013e6,32132,81044,20,80,655736.715,6.8617089013e6,106,"","BD","CHARONNE",1,"A","C","CH402","LE RALLYE",0,1,0,"",11104,111,5,1
655993.180299997,6.8620191513e6,32143,81608,20,80,655993.1803,6.8620191513e6,86,"","RUE","REUNION",1,"R","C","CH105","LE FONIO",0,1,0,"",11101,111,5,1
652545.344599999,6.8627134925e6,32152,82726,3,12,652545.3446,6.8627134925e6,25,"","RUE","BRANTOME",1,"R","C","CH303","SHISO BURGER",0,1,0,"",11103,111,5,1
651182.410400003,6.8634608066e6,32153,82755,2,5,651183.44702458,6.86346466994175e6,5,"","RUE","LA MICHODIERE",2,"R","C","CH303","CANAL POKE",0,1,0,"",11103,111,5,1
652232.553999998,6.8626276477e6,32154,82774,1,2,652224.98712818,6.86263024432297e6,3,"","RUE","PRECHEURS",3,"R","C","CH402","CHEZ SERGE",0,1,0,"",11104,111,5,1
650468.507799998,6.8619905523e6,32162,83564,7,25,650464.98953793,6.86199245541114e6,5,"","RUE","PAUL LOUIS COURIER",2,"R","C","CH106","LA SCALA",0,1,0,"",11101,111,5,1
650125.616300002,6.8641710005e6,32165,83729,8,32,650125.6163,6.8641710005e6,35,"","RUE","LABORDE",1,"A","C","CH201","LE MARESQUIER",0,1,0,"",11102,111,5,1
651401.827399999,6.8647490341e6,32166,83952,9,33,651401.8274,6.8647490341e6,31,"","RUE","VICTOR MASSE",1,"A","C","CH401","LES COMMERES",0,1,0,"",11104,111,5,1
650904.535099998,6.8591006596e6,32181,85539,14,55,650904.5351,6.8591006596e6,37,"","RUE","DU COUEDIC",1,"R","C","CH101","LES SOURIRES DE DANTE",0,1,0,"",11101,111,5,1
652631.771200001,6.8642782922e6,32185,86024,10,37,652635.68752414,6.86427747831718e6,16,"","RUE","CHABROL",2,"R","C","CH106","TOI ET MOI",0,1,0,"",11101,111,5,1
654564.9529,6.8660445353e6,32201,87377,19,74,654564.9529,6.8660445353e6,47,"","RUE","NANTES",1,"R","C","CH302","BB.BURGER",0,1,0,"",11103,111,5,1
653216.437200002,6.8658802792e6,32203,87408,18,72,653216.4372,6.8658802792e6,25,"","RUE","TORCY",1,"A","C","CH103","LOCOMOTIVE",0,1,0,"",11101,111,5,1
655920.968800001,6.8632013929e6,32211,87962,20,79,655920.9688,6.8632013929e6,12,"B","RUE","CHINE",1,"R","C","CH108","NEELKANTH",0,1,0,"",11101,111,5,1
653861.996299997,6.8619180981e6,32218,88509,11,43,653865.79158363,6.86191936135856e6,5,"","RUE","SEDAINE",2,"R","C","CH303","PIZZERIA DA VITO",0,1,0,"",11103,111,5,1
654248.835199997,6.8591593783e6,32219,88532,13,50,654248.8352,6.8591593783e6,114,"","AV","FRANCE",1,"A","C","CH201","THE FROG & BRITISH LIBRARY",0,1,0,"",11102,111,5,1
654534.569499999,6.8592008321e6,32221,88798,13,50,654534.5695,6.8592008321e6,81,"","QU","PANHARD ET LEVASSOR",1,"R","C","CH401","BUBBLE TEA",0,1,0,"",11104,111,5,1
647418.114699997,6.8602247779e6,32228,89694,15,60,647418.1147,6.8602247779e6,153,"","RUE","LOURMEL",1,"R","C","CH103","SATURNE",0,1,0,"",11101,111,5,1
656464.320299998,6.8615218884e6,32229,89843,20,80,656464.3203,6.8615218884e6,47,"","RUE","MARAICHERS",1,"R","C","CH302","SHIN SEKAI",0,1,0,"",11103,111,5,1
650595.524099998,6.8656472707e6,32235,90409,18,69,650594.65697918,6.86564336581825e6,28,"","AV","SAINT OUEN",2,"R","C","CH401","VICTORIA",0,1,0,"",11104,111,5,1
652936.425899997,6.8642206902e6,32246,91546,10,37,652936.4259,6.8642206902e6,4,"","RUE","HUIT MAI 1945",20,"CC","C","CH303","ORIGINAL'S MACDO",0,1,206,0,11103,111,5,1
647990.0832,6.8625781032e6,32260,94736,16,64,647990.0832,6.8625781032e6,4,"","PL","VARSOVIE",0,"R","C","CH302","GAUFFRES BOISSON (KIOSQUE)",0,1,0,"",11103,111,5,1
651965.582199998,6.8616006358e6,32266,95546,5,20,651963.11076135,6.86159749064643e6,11,"B","RUE","XAVIER PRIVAS",2,"R","C","CH106","CHEZ GIGI",0,1,0,"",11101,111,5,1
653736.342600003,6.8650237643e6,32284,97355,19,73,653736.3426,6.8650237643e6,10,"B","PL","BATAILLE DE STALINGRAD",1,"R","C","CH303","CHEZ MAGDA",0,1,0,"",11103,111,5,1
655415.1184,6.8633108784e6,32291,98201,20,79,655415.1184,6.8633108784e6,19,"","RUE","BOYER",1,"CI","C","CH403","LA HALLE AUX OLIVIERS",0,1,0,"",11104,111,5,1
652717.4102,6.8589521061e6,32293,98657,13,51,652717.4102,6.8589521061e6,30,"","AV","ITALIE",6,"CC","C","CH303","PRET A MANGER",0,1,59,0,11103,111,5,1
655438.377300002,6.864530859e6,32298,99244,19,75,655442.34739946,6.86453134717031e6,1,"","RUE","BELLEVUE",2,"R","C","CH302","BURG & PIZZ",0,1,0,"",11103,111,5,1
649295.202200003,6.8660655802e6,32302,99726,17,67,649295.2022,6.8660655802e6,50,"","RUE","MSTISLAV ROSTROPOVITCH",1,"R","C","CH101","LE BEAUTIGNOLLE",0,1,0,"",11101,111,5,1
651655.729999997,6.8625363591e6,32309,682,1,2,651655.73,6.8625363591e6,10,"","RUE","LOUVRE",1,"A","C","CH201","CAFE DU MUSEE",0,1,0,"",11102,111,5,1
651669.259800002,6.8627464781e6,32312,809,1,2,651672.40624729,6.86274894789137e6,27,"","RUE","JEAN JACQUES ROUSSEAU",2,"R","C","CH201","BRASSERIE DE LA BOURSE",0,1,0,"",11102,111,5,1
651684.520400003,6.8628914584e6,32313,831,1,2,651684.5204,6.8628914584e6,31,"","RUE","COQUILLIERE",1,"R","C","CH106","IL FICO RISTORANTE ITALIANO",0,1,0,"",11101,111,5,1
652255.094300002,6.8626680427e6,32315,1063,1,2,652255.0943,6.8626680427e6,76,"","RUE","RAMBUTEAU",1,"A","C","CH303","GOMU",0,1,0,"",11103,111,5,1
652056.248300001,6.8628158266e6,32316,1145,1,2,652056.2483,6.8628158266e6,24,"","RUE","MONTORGUEIL",1,"R","C","CH403","LA CABANE MONTORGUEIL",0,1,0,"",11104,111,5,1
651129.068599999,6.8630424673e6,32322,2128,1,3,651130.64500874,6.86303879103349e6,16,"","RUE","ARGENTEUIL",2,"R","C","CH103","BO BUN BOM",0,1,0,"",11101,111,5,1
651280.3587,6.8631390164e6,32325,2251,1,3,651280.3587,6.8631390164e6,13,"","RUE","VILLEDO",1,"R","C","CH403","DOGOTA",0,1,0,"",11104,111,5,1
651262.330399998,6.8631587547e6,32327,2301,1,3,651263.57708679,6.8631625554594e6,43,"","RUE","SAINTE ANNE",2,"R","C","CH103","KEYAKI",0,1,0,"",11101,111,5,1
650997.203199998,6.8631430444e6,32329,2527,1,4,650995.65249425,6.86313935721792e6,24,"","PL","MARCHE SAINT HONORE",2,"R","C","CH101","L'ABSINTHE",0,1,0,"",11101,111,5,1
651053.352300003,6.863248983e6,32330,2555,1,4,651057.16315807,6.8632477675327e6,10,"","RUE","GOMBOUST",2,"R","C","CH303","SPRINGY",0,1,0,"",11103,111,5,1
650776.635600001,6.8630526998e6,32333,2746,1,4,650776.6356,6.8630526998e6,8,"","RUE","MONT THABOR",1,"R","C","CH101","ALFRED",0,1,0,"",11101,111,5,1
651255.042400002,6.8632180676e6,32341,3549,2,5,651255.0424,6.8632180676e6,36,"","RUE","PETITS CHAMPS",1,"R","C","CH101","MER & COQUILLAGE",0,1,0,"",11101,111,5,1
651324.077500001,6.8633246868e6,32343,3720,2,6,651322.97830664,6.86332084079247e6,58,"","RUE","SAINTE ANNE",2,"R","C","CH302","DEAR JANE",0,1,0,"",11103,111,5,1
651490.020900004,6.8634234647e6,32345,3772,2,6,651490.0209,6.8634234647e6,68,"","RUE","RICHELIEU",1,"A","C","CH303","JOUR",0,1,0,"",11103,111,5,1
651675.429300003,6.8636178225e6,32351,4012,2,6,651675.4293,6.8636178225e6,36,"","RUE","VIVIENNE",1,"R","C","CH103","MAISON DONG",0,1,0,"",11101,111,5,1
651679.093500003,6.8635462999e6,32352,4028,2,6,651679.0935,6.8635462999e6,2,"","RUE","PANORAMAS",1,"A","C","CH303","ISANA PANORAMAS",0,1,0,"",11103,111,5,1
651742.238899998,6.8634072837e6,32359,4376,2,7,651742.2389,6.8634072837e6,40,"","RUE","NOTRE DAME DES VICTOIRES",1,"R","C","CH101","GALLOPIN",0,1,0,"",11101,111,5,1
651886.288400002,6.8631117823e6,32362,4619,2,7,651889.48839576,6.86311418230566e6,69,"","RUE","ARGOUT",2,"R","C","CH303","LE D'ARGOUT",1,1,0,"",11103,111,5,1
652078.536799997,6.8632378058e6,32366,4838,2,7,652074.73625812,6.86323905314976e6,91,"","RUE","REAUMUR",2,"R","C","CH303","BOWLY ROLL",0,1,0,"",11103,111,5,1
652476.920599997,6.8634834026e6,32370,5298,2,8,652473.11186893,6.86348462471604e6,3,"","BD","BONNE NOUVELLE",2,"R","C","CH303","WOKANTINE",0,1,0,"",11103,111,5,1
652492.274700001,6.8634684235e6,32371,5313,2,8,652493.48950202,6.8634722345702e6,291,"","RUE","SAINT DENIS",2,"R","C","CH105","RIZ DJONDJON",0,1,0,"",11101,111,5,1
652199.509599999,6.8628728302e6,32377,5920,2,8,652199.5096,6.8628728302e6,18,"","RUE","ETIENNE MARCEL",1,"R","C","CH101","PIERROT",0,1,0,"",11101,111,5,1
652652.524999999,6.8633590127e6,32382,6315,3,9,652648.65206,6.86336001286788e6,5,"","RUE","BLONDEL",2,"R","C","CH403","KAFEIBAIE",0,1,0,"",11104,111,5,1
653222.929499999,6.8627865698e6,32392,7644,3,10,653222.9295,6.8627865698e6,8,"","RUE","PICARDIE",1,"R","C","CH403","MONSIEUR HENRI",0,1,0,"",11104,111,5,1
653192.207099997,6.8630085856e6,32394,7752,3,10,653192.2071,6.8630085856e6,12,"","RUE","DUPETIT THOUARS",1,"R","C","CH302","CAMELIA",0,1,0,"",11103,111,5,1
653185.215999998,6.8624633559e6,32398,8506,3,11,653185.216,6.8624633559e6,96,"","RUE","VIEILLE DU TEMPLE",1,"A","C","CH201","LE SAINT GERVAIS",0,1,0,"",11102,111,5,1
652734.108999997,6.8625157553e6,32401,8731,3,12,652734.109,6.8625157553e6,62,"","RUE","TEMPLE",1,"R","C","CH302","LAI ZE",0,1,0,"",11103,111,5,1
652412.726400003,6.8625965375e6,32409,9368,4,13,652412.7264,6.8625965375e6,63,"","RUE","RAMBUTEAU",1,"R","C","CH202","LOULOU",0,1,0,"",11102,111,5,1
652975.831699997,6.861891546e6,32416,10019,4,14,652975.8317,6.861891546e6,80,"","RUE","FRANCOIS MIRON",1,"R","C","CH403","THE AULD ALLIANCE SCOTTISH PUB",0,1,0,"",11104,111,5,1
652802.881300002,6.8621954518e6,32420,10369,4,14,652806.29732033,6.86219337074136e6,16,"","RUE","SAINTE CROIX DE LA BRETONNERIE",2,"A","C","CH201","RESISTANCE",0,1,0,"",11102,111,5,1
652869.994099997,6.8621007284e6,32424,10488,4,14,652876.75320891,6.86209644886185e6,10,"","RUE","TRESOR",3,"A","C","CH201","LES PHILOSOPHES",0,1,0,"",11102,111,5,1
653133.9582,6.8616318176e6,32434,11058,4,15,653131.69833234,6.86162851714577e6,8,"","RUE","SAINT PAUL",2,"R","C","CH401","CAFE JIRISAN",0,1,0,"",11104,111,5,1
652456.439300001,6.8612906546e6,32438,11730,5,17,652454.71095662,6.86128704727008e6,9,"","RUE","PONTOISE",2,"R","C","CH101","LE PETIT PONTOISE",0,1,0,"",11101,111,5,1
652211.622299999,6.861202455e6,32443,11927,5,17,652211.6223,6.861202455e6,9,"","RUE","MONTAGNE SAINTE GENEVIEVE",1,"R","C","CH101","LOUIS VINS",0,1,0,"",11101,111,5,1
652237.620399997,6.860770945e6,32446,12022,5,17,652238.38843305,6.86076701942676e6,47,"","RUE","DESCARTES",2,"R","C","CH106","AMORE E GUSTO",0,1,0,"",11101,111,5,1
652243.105899997,6.8607360288e6,32447,12032,5,17,652243.1059,6.8607360288e6,3,"","RUE","MOUFFETARD",1,"R","C","CH303","VAN APRIL",0,1,0,"",11103,111,5,1
652634.0405,6.860691914e6,32448,12147,5,17,652633.61266715,6.86069589105407e6,13,"","RUE","LINNE",2,"R","C","CH106","AMORE MIO",0,1,0,"",11101,111,5,1
653288.060699999,6.8604877846e6,32451,12321,5,18,653291.59149379,6.86049496328339e6,6,"","BD","HOPITAL",3,"R","C","CH201","L'ANNEXE",0,1,0,"",11102,111,5,1
652451.196500003,6.8602633928e6,32455,12561,5,18,652451.1965,6.8602633928e6,5,"","RUE","MIRBEL",1,"R","C","CH403","BUBBLE MY TEA",0,1,0,"",11104,111,5,1
652434.077500001,6.8602464494e6,32456,12565,5,18,652431.86684191,6.86024311578472e6,103,"","RUE","MONGE",2,"R","C","CH108","ROGER DE BEYROUTH",0,1,0,"",11101,111,5,1
652356.527900003,6.8600460211e6,32457,12606,5,18,652356.5279,6.8600460211e6,123,"","RUE","MONGE",1,"R","C","CH402","POINT TABAC",0,1,0,"",11104,111,5,1
652405.275899999,6.8599907428e6,32459,12664,5,18,652405.2759,6.8599907428e6,4,"","RUE","PETIT MOINE",1,"R","C","CH101","ISSA PARIS",0,1,0,"",11101,111,5,1
651805.296499997,6.8610214873e6,32467,13736,5,20,651805.2965,6.8610214873e6,9,"","RUE","CUJAS",1,"A","C","CH101","LE COSI",0,1,0,"",11101,111,5,1
652133.7557,6.8614650902e6,32471,14198,5,20,652133.7557,6.8614650902e6,10,"","RUE","LAGRANGE",1,"A","C","CH103","RESTAURANT X LAGRANGE",0,1,0,"",11101,111,5,1
652009.744800001,6.861468917e6,32472,14277,5,20,652009.7448,6.861468917e6,23,"","RUE","SAINT JACQUES",1,"R","C","CH103","APRIL_",0,1,0,"",11101,111,5,1
652006.773999996,6.8616330587e6,32473,14326,5,20,652010.48586545,6.86163156804415e6,14,"","RUE","HUCHETTE",2,"R","C","CH501","CAFE DE PARIS",0,1,0,"",11105,111,5,1
651971.767099999,6.8616774093e6,32474,14347,5,20,651964.36383403,6.8616804410739e6,19,"","QU","SAINT MICHEL",3,"R","C","CH201","PUB SAINT MICHEL",0,1,0,"",11102,111,5,1
651535.989500001,6.861380584e6,32479,15337,6,22,651534.8380518,6.86138441468754e6,12,"","RUE","MONSIEUR LE PRINCE",2,"R","C","CH106","LUISA MARIA",0,1,0,"",11101,111,5,1
650734.153300002,6.8604809259e6,32488,16381,6,23,650734.1533,6.8604809259e6,101,"","BD","MONTPARNASSE",1,"A","C","CH101","LE RELAIS DE L'ENTRECOTE",0,1,0,"",11101,111,5,1
650407.694300003,6.862046786e6,32507,18633,7,25,650407.6943,6.862046786e6,6,"","RUE","SAINT SIMON",1,"A","C","CH101","GAYA TERRE ET MER",0,1,0,"",11101,111,5,1
648754.160599999,6.862100889e6,32514,20132,7,28,648757.02824184,6.86209810033898e6,67,"","AV","LA BOURDONNAIS",2,"R","C","CH103","SUSHI CC",0,1,0,"",11101,111,5,1
648731.540399998,6.8630017038e6,32528,21053,8,29,648734.96221862,6.86300377531088e6,5,"","PL","ALMA",2,"R","C","CH108","SHIRVAN",0,1,0,"",11101,111,5,1
649134.198399998,6.8641611879e6,32529,21348,8,30,649134.1984,6.8641611879e6,7,"B","RUE","MONCEAU",1,"R","C","CH101","LE 7 BIS",0,1,0,"",11101,111,5,1
648566.843599997,6.8638863337e6,32531,21474,8,30,648566.8436,6.8638863337e6,142,"","AV","CHAMPS ELYSEES",1,"R","C","CH106","FLORA DANICA",0,1,0,"",11101,111,5,1
648816.548600003,6.8638564941e6,32532,21581,8,30,648816.5486,6.8638564941e6,11,"","RUE","WASHINGTON",1,"R","C","CH303","KURRY UP",0,1,0,"",11103,111,5,1
648888.468900003,6.8637789023e6,32533,21644,8,30,648888.4689,6.8637789023e6,5,"","RUE","BERRI",13,"CC","C","CH104","ROYAL JET SET",0,1,35,1,11101,111,5,1
648888.468900003,6.8637789023e6,32534,21650,8,30,648888.4689,6.8637789023e6,5,"","RUE","BERRI",9,"CC","C","CH106","LE W",0,1,35,0,11101,111,5,1
649318.340499997,6.8639207346e6,32535,21874,8,30,649318.3405,6.8639207346e6,1,"","RUE","SAINT PHILIPPE DU ROULE",1,"R","C","CH303","PINGUS",0,1,0,"",11103,111,5,1
649205.167499997,6.8636960581e6,32539,22238,8,30,649205.1675,6.8636960581e6,37,"B","RUE","PONTHIEU",1,"R","C","CH303","SMASH.B",0,1,0,"",11103,111,5,1
649442.188199997,6.8635476557e6,32540,22310,8,30,649442.1882,6.8635476557e6,1,"B","RUE","JEAN MERMOZ",1,"R","C","CH303","GOMU",0,1,0,"",11103,111,5,1
648430.482299998,6.8642206751e6,32541,22476,8,30,648428.74955124,6.86421706988409e6,14,"","AV","WAGRAM",2,"R","C","CH104","LA MAISON DU COUSCOUS",0,1,0,"",11101,111,5,1
650296.530199997,6.8639358827e6,32546,23248,8,31,650297.39391367,6.86393978833678e6,55,"","RUE","ANJOU",2,"R","C","CH303","MIX EAT",0,1,0,"",11103,111,5,1
649946.502999999,6.863687485e6,32549,23553,8,31,649946.503,6.863687485e6,10,"","RUE","SAUSSAIES",1,"R","C","CH303","SWOON’S",0,1,0,"",11103,111,5,1
649899.026900001,6.8638797421e6,32551,23688,8,31,649899.0269,6.8638797421e6,9,"","RUE","PENTHIEVRE",1,"R","C","CH106","IL QUATTRO CONTI",0,1,0,"",11101,111,5,1
649833.185000002,6.8639976215e6,32556,24328,8,32,649833.185,6.8639976215e6,24,"","RUE","LA BOETIE",1,"R","C","CH303","ANKKA",0,1,0,"",11103,111,5,1
649923.905500002,6.8641281033e6,32559,24393,8,32,649927.82630829,6.86412731130105e6,128,"","BD","HAUSSMANN",2,"R","C","CH201","LE HUITIEME ART",0,1,0,"",11102,111,5,1
650442.882399999,6.8649140305e6,32567,25092,8,32,650442.26838687,6.86491798309255e6,29,"","RUE","TURIN",2,"R","C","CH106","AMALFI MARIO",0,1,0,"",11101,111,5,1
651022.0612,6.865006242e6,32570,25566,9,33,651023.08230811,6.86501010947181e6,79,"","RUE","BLANCHE",2,"R","C","CH302","TARKIA",0,1,0,"",11103,111,5,1
650801.0141,6.8646505013e6,32571,25648,9,33,650801.0141,6.8646505013e6,46,"B","RUE","CLICHY",1,"A","C","CH303","SO NOODLES",0,1,0,"",11103,111,5,1
651158.303199999,6.8645939896e6,32573,25794,9,33,651162.11532876,6.86459277812391e6,32,"","RUE","LA BRUYERE",2,"A","C","CH201","LE BOEUF A LA MODE",0,1,0,"",11102,111,5,1
651098.702399999,6.8648815341e6,32574,25936,9,33,651098.7024,6.8648815341e6,5,"","RUE","MANSART",1,"R","C","CH106","CHEZ PINO",0,1,0,"",11101,111,5,1
651455.219499998,6.8647457684e6,32581,26567,9,33,651459.06951057,6.86474468331079e6,24,"","RUE","VICTOR MASSE",2,"A","C","CH403","DJANGO",0,1,0,"",11104,111,5,1
651310.291199997,6.8642810513e6,32582,26692,9,34,651302.35117167,6.86428202902699e6,31,"","RUE","SAINT LAZARE",3,"R","C","CH106","PÉPÉ RONCHON",0,1,0,"",11101,111,5,1
650605.4793,6.8637824818e6,32587,27458,9,34,650605.4793,6.8637824818e6,34,"","RUE","VIGNON",1,"R","C","CH101","LE ROI DU POT AU FEU",0,1,0,"",11101,111,5,1
651311.229599997,6.8637508492e6,32590,27802,9,34,651302.39627922,6.86376418983132e6,3,"","RUE","TAITBOUT",5,"A","C","CH106","BARRAMUNDI",0,1,0,"",11101,111,5,1
651543.190700002,6.8640824136e6,32600,28983,9,35,651544.29190741,6.86408625903135e6,43,"","RUE","LE PELETIER",2,"A","C","CH201","GONTRAN",0,1,0,"",11102,111,5,1
652188.863700002,6.8645922904e6,32611,29925,9,36,652188.8637,6.8645922904e6,10,"","RUE","CONDORCET",1,"R","C","CH103","DELICE DE CONDORCET",0,1,0,"",11101,111,5,1
652291.119999997,6.8646232765e6,32612,29935,9,36,652291.12,6.8646232765e6,147,"","RUE","FAUBOURG POISSONNIERE",1,"R","C","CH303","ATOME",0,1,0,"",11103,111,5,1
652022.873800002,6.8644745428e6,32614,30052,9,36,652022.8738,6.8644745428e6,52,"","RUE","MAUBEUGE",1,"R","C","CH103","SUSHI BOUBOU",0,1,0,"",11101,111,5,1
651962.419,6.864439156e6,32616,30105,9,36,651962.419,6.864439156e6,26,"","RUE","ROCHECHOUART",1,"R","C","CH303","POKE BAR",0,1,0,"",11103,111,5,1
653318.907899998,6.8646215849e6,32624,31203,10,37,653318.9079,6.8646215849e6,199,"","RUE","FAUBOURG SAINT MARTIN",1,"R","C","CH303","SPEEDZA",0,1,0,"",11103,111,5,1
652333.555200003,6.8638377038e6,32628,31797,10,38,652334.27315596,6.86384163883993e6,21,"","RUE","HAUTEVILLE",2,"R","C","CH302","MICHE-MUCHE",0,1,0,"",11103,111,5,1
652309.322899997,6.8639525026e6,32629,31811,10,38,652305.34682693,6.86395293945573e6,43,"","RUE","PETITES ECURIES",2,"R","C","CH106","VIVANT",0,1,0,"",11101,111,5,1
652761.612999998,6.8641853964e6,32632,32326,10,38,652761.613,6.8641853964e6,109,"","RUE","FAUBOURG SAINT DENIS",1,"R","C","CH303","KEBAP HOUSE",0,1,0,"",11103,111,5,1
652536.343900003,6.8635137636e6,32637,32731,10,38,652536.3439,6.8635137636e6,28,"","BD","SAINT DENIS",1,"R","C","CH303","SURPRIZ",0,1,0,"",11103,111,5,1
652775.104699999,6.8635635533e6,32639,32794,10,39,652775.1047,6.8635635533e6,33,"","RUE","FAUBOURG SAINT MARTIN",1,"R","C","CH201","ENTRETIENS",0,1,0,"",11102,111,5,1
653064.533600003,6.8634028679e6,32644,33105,10,39,653061.16531427,6.86339561154753e6,6,"","RUE","LANCRY",3,"R","C","CH201","LA PETITE ROSE DES SABLES",0,1,0,"",11102,111,5,1
653426.892700002,6.8637701569e6,32649,33496,10,39,653426.8927,6.8637701569e6,82,"","QU","JEMMAPES",1,"R","C","CH103","SISENG",0,1,0,"",11101,111,5,1
652988.799000002,6.8640421782e6,32654,33769,10,39,652987.09398827,6.86403855978391e6,136,"","RUE","FAUBOURG SAINT MARTIN",2,"R","C","CH302","TANDOORI LAFAYETTE",0,1,0,"",11103,111,5,1
652997.473099999,6.8641495533e6,32656,33804,10,39,653001.23106568,6.86416094968951e6,129,"","RUE","FAUBOURG SAINT MARTIN",4,"A","C","CH201","THE PLACE TO ...",0,1,0,"",11102,111,5,1
653227.718699999,6.8637233881e6,32658,33840,10,39,653230.00212759,6.8637266722983e6,55,"","RUE","LANCRY",2,"R","C","CH106","ALBERTO",0,1,0,"",11101,111,5,1
653602.5638,6.8630927194e6,32672,35957,11,41,653602.5638,6.8630927194e6,42,"","RUE","MALTE",1,"R","C","CH101","PICOTTE",0,1,0,"",11101,111,5,1
653609.987599999,6.8628624007e6,32676,36149,11,41,653613.6971195,6.86286389718423e6,9,"","RUE","CRUSSOL",2,"R","C","CH101","CELLAR",0,1,0,"",11101,111,5,1
